signalType,detectedAt,score,entryTime,entryPrice,entryFamily,stop,targetPrice,splitTargetPrices,exitTime,exitPrice,exitReason,holdingHours,grossR,feeCostR,slippageCostR,costsR,netR,symbol,support,relVol,signalLow,dailyAtr,configurationId,stage
1Day,1759363200000,72.5243837640103,1759388400000,3.58189005,breakout,3.198129,,,1760130000000,3.1965299355,stop,206,-0.995335508906,0.008831563268,0.008831314434,0.017662877702,-1.012998386607,SUI,3.2649,1.0435956870717413,3.2142,0.1997642857142859,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1759363200000,81.50045105313885,1759402800000,0.2951475,breakout,0.239795,,,1760133600000,0.2396751025,stop,203,-0.997335260377,0.00483106095,0.004830811616,0.009661872567,-1.006997132943,CELO,0.242,1.1680053265455166,0.241,0.016428571428571216,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1759363200000,83.92740388307426,1759402800000,122.131035,breakout,104.76355,,,1760133600000,104.711168225,stop,203,-0.996485674236,0.006530657813,0.006530408692,0.013061066505,-1.009546740741,LTC,106.3,1.4504686795007642,105.29,4.34928571428569,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1759363200000,76.19445281918239,1759410000000,0.026563275,breakout,0.0229646,,,1760133600000,0.0229531177,stop,201,-0.996311142295,0.006879808916,0.006879559838,0.013759368754,-1.010070511049,GUN,0.02337,1.0735317865944938,0.02308,0.0018785714285714263,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1759363200000,70.51698900687636,1759428000000,0.28644315,breakout,0.260491,,,1760000400000,0.2603607545,stop,159,-0.994484079354,0.010534847874,0.010534599253,0.021069447127,-1.01555352648,SAND,0.26211,1.0081006631592482,0.2618,0.014237142857142874,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1759363200000,74.61817150457735,1759435200000,0.56738355,breakout,0.524962,,,1760130000000,0.524699519,stop,193,-0.993315897227,0.012871795927,0.012871547598,0.025743343525,-1.019059240751,APE,0.5357,1.0432198548252265,0.5276,0.03029285714285757,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1759428000000,51.99856626287904,1759510800000,6.1900935,breakout,5.8506,6.69933375,,1759572000000,5.8476747,stop,17,-0.990887896234,0.017729011307,0.017728763585,0.035457774891,-1.026345671125,AR,5.88,1.1344888150267023,5.87,0.39964285714286324,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1759449600000,79.91081240334694,1759525200000,0.7515756,breakout,0.697495,,,1760000400000,0.6971462525,stop,132,-0.993054810782,0.013394099293,0.01339385103,0.026787950323,-1.019842761106,OP,0.7088,1.3923233300890336,0.701,0.04323571428571492,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1759525200000,44.85075607594569,1759777200000,0.58359165,breakout,0.5491405,0.635268375,,1759852800000,0.54886592975,stop,21,-0.991534389999,0.016435700691,0.016435452808,0.032871153499,-1.024405543498,APE,0.5519,1.2463809417079226,0.5513,0.030707142857143287,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1760007600000,59.41076544831355,1760036400000,0.16518255,breakout,0.1477575,0.191320125,,1760133600000,0.14768362125,stop,27,-0.995262567396,0.00897748274,0.008977233925,0.017954716665,-1.013217284061,BAT,0.1485,1.694288347919613,0.146,0.007707142857142886,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1760313600000,81.81825484534697,1760342400000,0.20020005,breakout,0.1342255,,,1761552000000,0.18240875,time-14d,336,-0.266769534616,0.002899669645,0.002899602953,0.005799272598,-0.272568807214,BAT,0.1361,3.076678058105485,0.1349,0.013921428571428602,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1760313600000,77.4891058407984,1760342400000,420.199995,breakout,285.07745,,,1761552000000,406.11684,time-14d,336,-0.101167425466,0.003057657162,0.00305763187,0.006115289033,-0.107282714498,TAO,289.44,2.9490937570512767,286.51,39.84785714285719,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1760770800000,58.412683032823445,1760932800000,0.35967975,breakout,0.2993955,0.450106125,,1761832800000,0.29924580225,stop,250,-0.997018292506,0.005465155096,0.005464905842,0.010930060938,-1.007948353444,PUNDIX,0.3009,1.1661314506607199,0.2995,0.03380714285714283,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1761264000000,78.02805754743127,1761296400000,0.08868432,breakout,0.07131165,,,1762142400000,0.071275994175,stop,235,-0.997448866524,0.00460379188,0.004603542518,0.009207334399,-1.006656200923,CATI,0.073,1.6890750312214673,0.07167,0.015710714285714283,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1761361200000,65.25411978176025,1761382800000,1.1681838,breakout,0.9795775,1.45109325,,1761519600000,1.450367703375,target-1.5R,38,1.503095336688,0.006941845271,0.006942221045,0.013884066315,1.489211270373,VIRTUAL,0.9845,1.1352188327800075,0.9702,0.10114285714285688,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1761660000000,57.98039426983548,1761721200000,7.7728845,breakout,6.68242,9.40858125,,1762804800000,9.403876959375,target-1.5R,301,1.503562243429,0.00787589209,0.00787626798,0.01575216007,1.487810083359,TRUMP,6.716,2.1424903889873446,6.7,0.42028571428571443,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1762297200000,30.922940930430133,1762329600000,2.8584285,breakout,2.651675,3.16855875,,1762552800000,3.166974470625,target-1.5R,62,1.506909193798,0.014571465466,0.014571842194,0.02914330766,1.477765886138,VANA,2.665,1.015606585814643,2.629,0.27178571428571224,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1762282800000,51.020494940312346,1762491600000,0.07909953,breakout,0.07218725,0.08946795,,1763701200000,0.078790585,time-14d,336,-0.033274115053,0.011420986635,0.011420978317,0.022841964952,-0.056116080005,SAHARA,0.07255,3.1351951683030843,0.0718,0.003414285714285707,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1762527600000,36.30217371815865,1762552800000,0.0486243,breakout,0.0390836,0.06293535,,1763056800000,0.0390640582,stop,140,-0.997453017074,0.004595488706,0.004595239343,0.009190728049,-1.006643745124,ENJ,0.03928,1.571312771974294,0.03927,0.003578571428571453,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1762819200000,70.80751672835504,1762848000000,0.24544266,breakout,0.2082535,,,1763398800000,0.20814937325,stop,153,-0.996701727062,0.006098444187,0.006098195012,0.012196639199,-1.008898366261,GLM,0.21027,2.2496551154818274,0.2093,0.016750714285714317,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1762848000000,41.780865420351475,1763035200000,0.2571285,breakout,0.2327106,0.29375535,,1763038800000,0.2325942447,stop,1,-0.994737467186,0.010027945579,0.010027696894,0.020055642473,-1.014793109659,GLM,0.23388,2.1619369239895265,0.23327,0.018761428571428602,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1763139600000,51.38297108071127,1763287200000,0.299379615,breakout,0.2905201,0.3126688875,,1763312400000,0.29037483995,stop,7,-0.983112506723,0.033283676079,0.033283430301,0.066567106379,-1.049679613102,TRX,0.29198,1.2119174152854062,0.288,0.00782499999999998,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1764201600000,74.47788736984528,1764241200000,2.7799893,breakout,2.426805,,,1764568800000,2.4255915975,stop,91,-0.996066359688,0.00736949646,0.007369247444,0.014738743904,-1.010805103593,PENDLE,2.4445,1.4172227562168034,2.439,0.2508642857142855,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1764115200000,76.04248741845342,1764342000000,91.06551,breakout,78.15725,,,1765551600000,82.948505,time-14d,336,-0.622082294593,0.006740413309,0.006740257788,0.013480671097,-0.63556296569,QNT,79.06,1.2736182776904266,78.55,6.7942857142856825,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1764720000000,79.00506147466568,1764745200000,0.44492235,breakout,0.3825775,,,1765814400000,0.38238621125,stop,297,-0.996433546636,0.006634939063,0.006634689954,0.013269629017,-1.009703175653,ADA,0.3875,1.1412739647986736,0.3845,0.027864285714285713,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1765065600000,72.2342806908982,1765227600000,0.032166075,breakout,0.029253,,,1765990800000,0.0292383735,stop,212,-0.99448177613,0.010539455472,0.010539206852,0.021078662324,-1.015560438454,CHZ,0.02951,3.108246329312891,0.0294,0.0014642857142857034,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1765033200000,39.1470344281769,1765242000000,0.0326163,breakout,0.02936245,0.037497075,,1765990800000,0.029347768775,stop,208,-0.994990549657,0.00952165416,0.009521405412,0.019043059572,-1.014033609228,CHZ,0.02951,1.9138967078913363,0.0294,0.0014642857142857034,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1765238400000,71.49489113125433,1765296000000,0.624312,breakout,0.5594885,,,1765749600000,0.55920875575,stop,126,-0.995186930666,0.009128794,0.009128545204,0.018257339204,-1.013444269869,WLD,0.5627,1.198065377614232,0.5623,0.04122142857142958,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1766275200000,81.12496341820295,1766296800000,6.381189,breakout,5.220765,,,1767506400000,5.9180395,time-14d,336,-0.393821568668,0.005299454553,0.005299356097,0.01059881065,-0.404420379318,UNI,5.304,2.858961364181588,5.247,0.38864285714285823,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1766498400000,43.87270019004067,1766523600000,0.7787892,breakout,0.7258525,0.85819425,,1766541600000,0.72548957375,stop,5,-0.992647822777,0.014208278697,0.014208030535,0.028416309231,-1.021064132008,EPIC,0.7295,2.3074462706138656,0.7158,0.06120714285714283,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1766538000000,73.76317863363894,1766559600000,0.36848415,breakout,0.31641,0.446595375,,1767769200000,0.33893045,time-14d,336,-0.560738869477,0.006792377792,0.006792237607,0.013584615399,-0.574323484877,AVNT,0.318,1.2577999999546892,0.3148,0.028542857142857116,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1766764800000,71.67456927044549,1766790000000,0.3817908,breakout,0.3218825,0.47165325,,1767830400000,0.32172155875,stop,289,-0.996815132461,0.005871576716,0.005871327512,0.011742904228,-1.008558036689,AVNT,0.3235,1.7032193829495397,0.3203,0.03450714285714283,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1767139200000,80.54516302007758,1767265200000,0.23541765,breakout,0.2261635,,,1768474800000,0.243878,time-14d,336,0.94011875753,0.025896254653,0.025896489683,0.051792744336,0.888326013194,PUNDIX,0.2284,2.8019111375586943,0.2273,0.00949999999999998,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1767088800000,40.33755606117104,1767283200000,0.2363181,breakout,0.227258,0.24990825,,1767643200000,0.249783295875,target-1.5R,100,1.513035176212,0.026826491754,0.026826870012,0.053653361766,1.459381814446,PUNDIX,0.2284,1.9106303867859165,0.2273,0.00949999999999998,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1767312000000,76.3627105416098,1767373200000,0.12010002,breakout,0.10776845,,,1768582800000,0.119750095,time-14d,336,-0.018651315283,0.009725043729,0.009725039066,0.019450082796,-0.038101398078,SAND,0.10964,1.1121359775625639,0.10831,0.006199285714285741,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1767312000000,76.32888428592746,1767384000000,1.8859425,breakout,1.6432425,,,1768593600000,1.7693149,time-14d,336,-0.473011948908,0.007530402555,0.007530284302,0.015060686856,-0.488072635764,APT,1.6523,1.2043367822441395,1.6515,0.11447857142857197,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1767312000000,73.56656677662096,1767402000000,13.8939435,breakout,12.157905,,,1768611600000,13.5782075,time-14d,336,-0.173959275673,0.007912310412,0.007912266923,0.015824577335,-0.189783853008,AVAX,12.25,1.2815878876136086,12.219,0.5794285714285715,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1767373200000,59.59667690839624,1767412800000,0.1950975,breakout,0.182085,0.21461625,,1768053600000,0.214508941875,target-1.5R,178,1.507492795389,0.015738960303,0.015739337176,0.031478297478,1.476014497911,DYDX,0.183,1.004203131011613,0.18,0.009714285714285276,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1767312000000,81.29043810460378,1767459600000,0.00013796895,breakout,0.0001013905,,,1768669200000,0.00013183405,time-14d,336,-0.164031007328,0.003688004823,0.003687963815,0.007375968637,-0.171406975965,NEIRO,0.0001021,3.3700865202007857,0.0001019,0.000006449999999999715,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1767459600000,40.05875096819506,1767481200000,0.17678835,breakout,0.1577075,0.205409625,,1767877200000,0.15762864625,stop,110,-0.995369703132,0.008763157728,0.008762908885,0.017526066613,-1.012895769744,IO,0.1585,1.1598561036925756,0.1584,0.011750000000000049,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1767398400000,77.48307382878187,1767484800000,0.01148574,breakout,0.009268425,,,1768694400000,0.0118070935,time-14d,336,0.150181638603,0.00525248634,0.005252523886,0.010505010226,0.139676628377,PENGU,0.009334,2.3834027637414508,0.009315,0.0006120714285714251,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1767394800000,42.11530611737362,1767546000000,1.95527715,breakout,1.800552,2.187364875,,1767870000000,1.799651724,stop,90,-0.993684607835,0.012134190447,0.012133942026,0.024268132472,-1.017952740308,APT,1.8096,1.0948033718116519,1.808,0.11923571428571485,breakout:support:fixed:1.5:score0:relvol-1-4,validation
1Day,1767398400000,74.31064703271397,1767628800000,0.0974487,breakout,0.0879978,,,1767855600000,0.0879538011,stop,63,-0.994847051604,0.009808721979,0.009808473267,0.019617195246,-1.01446424685,FF,0.09005,1.90736774519778,0.08844,0.005084285714285713,breakout:sweep:time:14:score70:relvol-1-4,validation
1Day,1767571200000,74.77881368476785,1767636000000,0.10495245,breakout,0.093331,,,1768579200000,0.0932843345,stop,262,-0.995486793817,0.008528917842,0.00852866897,0.017057586811,-1.012544380628,IOTA,0.0944,1.997354132895517,0.0938,0.004664285714285818,breakout:sweep:time:14:score70:relvol-1-4,validation
0Day,1767459600000,68.01403316525963,1767639600000,5.5837905,breakout,4.92923,6.56563125,,1768784400000,4.926765385,stop,318,-0.995736834105,0.008028712308,0.008028463374,0.016057175681,-1.011794009786,TRUMP,4.954,2.1555487239932636,4.946,0.1544999999999997,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1767625200000,33.37545499867678,1767672000000,10.597296,breakout,10.092285,11.3548125,,1767726000000,10.0872388575,stop,15,-0.989513099715,0.020479291399,0.020479044021,0.04095833542,-1.030471435135,NMR,10.143,1.7206669342089156,10.082,0.4100714285714269,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1767632400000,38.796788419383454,1767704400000,0.2327163,breakout,0.2184025,0.254187,,1767722400000,0.21829329875,stop,5,-0.991874973802,0.015754362879,0.01575411491,0.031508477789,-1.02338345159,APE,0.2195,1.0855944294700688,0.2168,0.010728571428571863,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1767639600000,59.87935894608084,1767736800000,0.22961475,breakout,0.2108405,0.257776125,,1767798000000,0.21073507975,stop,17,-0.993887904976,0.011727494567,0.011727246095,0.023454740662,-1.017342645638,ARKM,0.2119,1.9142794971181456,0.2095,0.01137142857142869,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1767852000000,28.65237792510498,1767884400000,0.005180589,breakout,0.0048158,0.0057277725,,1768093200000,0.0048133921,stop,58,-0.992902746519,0.013698303814,0.013698055588,0.027396359402,-1.020299105922,G,0.00484,2.8438654337600173,0.004825,0.00028678571428571907,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1768352400000,74.09807703945854,1768384800000,0.756378,breakout,0.590831,1.0046985,,1768705200000,1.00419615075,target-1.5R,89,1.502283339475,0.005317445048,0.005317820619,0.010635265667,1.491648073808,BERA,0.5938,2.7213752550514965,0.5851,0.038521428571428026,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1768597200000,66.49804391660169,1768629600000,0.007413705,breakout,0.00685555,0.0082509375,,1768665600000,0.008246812031,target-1.5R,10,1.506637941074,0.014028824458,0.014029201118,0.028058025576,1.478579915497,GALA,0.00689,1.010378839031513,0.00684,0.0005085714285714285,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1768831200000,51.73138862987898,1768953600000,0.04552275,breakout,0.0337305,0.063211125,,1769850000000,0.03371363475,stop,249,-0.998070766817,0.0033596805,0.003359430982,0.006719111482,-1.004789878299,PHA,0.0339,3.794225416177034,0.0337,0.0025435714285714298,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1769032800000,41.76541929517495,1769061600000,0.03195597,breakout,0.0287754,0.036726825,,1769360400000,0.0287610123,stop,83,-0.994978887432,0.009544984437,0.009544735692,0.019089720129,-1.014068607561,ENJ,0.02892,1.014231631456565,0.02879,0.0025814285714286,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1769025600000,56.12250565464652,1769072400000,0.346743285,breakout,0.3089475,0.4034369625,,1769371200000,0.30879302625,stop,83,-0.995415229502,0.008672082234,0.00867183338,0.017343915615,-1.012759145117,SYRUP,0.3105,1.329754559434382,0.30928,0.02752999999999994,breakout:support:fixed:1.5:score0:relvol-1-4,validation
0Day,1769443200000,33.25817946226101,1769464800000,1.0795395,breakout,1.023855,1.16306625,,1769702400000,1.0233430725,stop,66,-0.990311487039,0.018882117757,0.018881870179,0.037763987936,-1.028075474975,ORCA,1.029,2.0395784278811675,1.027,0.06364285714285714,breakout:support:fixed:1.5:score0:relvol-1-4,validation
